ID_expediente,Titulo,Fecha,Tipo,Sector,Ambito,Estado,Ultimo_resultado_web,Resultado_clasificado,Keywords_encontradas,URL_expediente,URL_resolucion
CFT/DE/152/25,ALERION SPAIN S.L. / REE  -ARKALE-,2025-07-31,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,NO_CLASIFICADO,,https://www.cnmc.es/expedientes/cftde15225,https://www.cnmc.es/sites/default/files/6103234.pdf
CFT/DE/030/25,JUNTA DE COMPENSACION DEL SECTOR SR-7 /  I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U. -PELLEJERA-,2025-07-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde03025,https://www.cnmc.es/sites/default/files/6107165.pdf
CFT/DE/027/25,FOTOWATIO RENEWABLE VENTURES SERVICIOS ESPAÑA S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U. -ST ESPINARDO 20 KV-,2025-07-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde02725,https://www.cnmc.es/sites/default/files/6107168.pdf
CFT/DE/098/25,EMBERIZA SOLAR S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -NUDO NAVALAGA T1-,2025-07-23,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde09825,https://www.cnmc.es/sites/default/files/6107171.pdf
CFT/DE/280/24,OLALDE ENERGIA S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -BESS OLALDE-,2025-05-14,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,ESTIMADO,ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde28024,https://www.cnmc.es/sites/default/files/6115763.pdf
CFT/DE/033/25,FOTOWATIO RENEWABLE VENTURES SERVICIOS ESPAÑA S.L./ I-DE REDES ELÉCTRICAS INTELIGENTES S.L.U. -SE TORRIJOS 20 KV-,2025-09-05,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde03325,https://www.cnmc.es/sites/default/files/6139124.pdf
CFT/DE/060/25,ATLANTICA ENERGIA SOSTENIBLE ESPAÑA S.L.U. / E-DISTRIBUCIÓN REDES DIGITALES S.L.U.  -BESS ALONDRA  ST12 Y 3-,2025-11-06,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde06025,https://www.cnmc.es/sites/default/files/6252391.pdf
CFT/DE/086/25,POWER PRO PEPE 4 S.L. /  I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U  -BESS DENIA I-,2025-11-06,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde08625,https://www.cnmc.es/sites/default/files/6252986.pdf
CFT/DE/085/25,ALTER ENERSUN S.A. / REE  -NUDO CRISTÓBAL COLON 220-,2025-11-06,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde08525,https://www.cnmc.es/sites/default/files/6253069.pdf
CFT/DE/023/25,PARQUE SOLAR RAFELGUARAF 1 S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U. -NUDO ALZIRA 220 KV-,2025-11-06,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde02325,https://www.cnmc.es/sites/default/files/6253082.pdf
CFT/DE/251/25,CAPWATT ESPAÑA S.L. /  EDISTRIBUCIÓN REDES DIGITALES S.L.  -FV VILLAMARTÍN CW-,2025-11-06,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde25125,https://www.cnmc.es/sites/default/files/6253101.pdf
CFT/DE/137/24,SHELL DESARROLLO 3 S.L. SHELL DESARROLLO 4 S.L. PARQUE EÓLICO MUNIESA S.L. Y ENEL GREEN POWER ESPAÑA S.L. / SISTEMES ELÉCTRICS ESPLUGA S.L.  -LA ESPLUGA 400 KV-,2025-03-20,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde13724,https://www.cnmc.es/sites/default/files/6257287.pdf
CFT/DE/164/24,TAIGA MISTRAL BESS S.L. / UFD  -BESS SARDOMA-,2025-04-10,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde16424,https://www.cnmc.es/sites/default/files/6257477.pdf
CFT/DE/364/24,FOTOWATIO RENEWABLE VENTURES SERVICIOS ESPAÑA S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -SET BECHI 20 KV-,2025-04-10,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde36424,https://www.cnmc.es/sites/default/files/6257903.pdf
CFT/DE/221/24,SOCIEDAD ELECTRICISTA DE TUI DISTRIBUIDORA S.L. / UFD DISTRIBUCIÓN ELECTRICIDAD S.A,2025-04-24,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estimar,https://www.cnmc.es/expedientes/cftde22124,https://www.cnmc.es/sites/default/files/6257935.pdf
CFT/DE/334/24,TRAVEL YOUR WORLD S.L. / EDISTRIBUCIÓN REDES DIGITALES S.L.U.  -  PFV PORTICHUELO 1000KW -,2025-06-12,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde33424,https://www.cnmc.es/sites/default/files/6258019.pdf
CFT/DE/113/25,SISTEMAS ENERGÉTICOS OBERON S.L.U. / DESARROLLO EÓLICO LAS MAJAS X S.L.  -PE LÉCERA-,2025-06-12,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde11325,https://www.cnmc.es/sites/default/files/6258455.pdf
CFT/DE/168/25,FUENTES DE ENERGIA DE ALISO S.L. FUENTES DE ENERGÍA DE ALERCE EUROPEO S.L. Y FUENTES DE ENERGÍA DE ALCORNOQUE S.L. / REE  -NUDO MEQUINENZA 220 KV-,2025-11-06,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde16825,https://www.cnmc.es/sites/default/files/6262117.pdf
CFT/DE/183/25,ENERGÍA INAGOTABLE DE TEBE S.L. Y OTRAS DOCE EMPRESAS / REE  -NUDO GATICA 220 KV-,2025-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde18325,https://www.cnmc.es/sites/default/files/6262133.pdf
CFT/DE/127/25,CAPWATT SOLAR ESP 13 S.L.U. / UFD  -PSFV LA HOYA IV-,2025-11-13,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde12725,https://www.cnmc.es/sites/default/files/6262170.pdf
CFT/DE/177/25,CAPWATT SOLAR ESP 13 S.L.U. / UFD  -LA HERENCIA I Y II-,2025-11-13,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estimar,https://www.cnmc.es/expedientes/cftde17725,https://www.cnmc.es/sites/default/files/6262204.pdf
CFT/DE/155/25,ALFANAR ENERGÍA ESPAÑA S.L.  / I-DE REDES ELECTRICAS INTELIGENTES S.A.U.  -PE CASETA DEL PINTOR-,2025-11-13,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,ESTIMADO,ESTIMADO:estimar,https://www.cnmc.es/expedientes/cftde15525,https://www.cnmc.es/sites/default/files/6262218.pdf
CFT/DE/108/25,CONFLICTO DE ACCESO Y CONEXIÓN INTERPUESTO POR EG LUDRIO S.L.FRENTE A REE  -LSAT 220 KV ASTILLERO-,2025-11-13,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde10825,https://www.cnmc.es/sites/default/files/6262234.pdf
CFT/DE/111/25,CONFLICTO DE ACCESO INTERPUESTO POR H2 LOS BARRIOS S.A. FRENTE A REE  -LOS BARRIOS 220 KV-,2025-11-13,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde11125,https://www.cnmc.es/sites/default/files/6262291.pdf
CFT/DE/131/25,SOLAR BS 023 S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -ST PIARROYO T2-,2025-10-23,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,ESTIMADO,ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde13125,https://www.cnmc.es/sites/default/files/6266856.pdf
CFT/DE/068/25,SOLAR BS 024 S.L./ I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -SET ARDOZ-,2025-10-23,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima; ARCHIVADO:archivar,https://www.cnmc.es/expedientes/cftde06825,https://www.cnmc.es/sites/default/files/6266875.pdf
CFT/DE/067/25,IGNIS DATA SIGMA S.L. / REE  -IDS 25 MW-,2025-10-09,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde06725,https://www.cnmc.es/sites/default/files/6200949.pdf
CFT/DE/056/25,JINKO GREENFIELD SPAIN 9 S.L. / E-DISTRIBUCIÓN REDES DIGITALES S.L.U.   -DC SANTA MARÍA 1-,2025-10-09,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimado; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde05625,https://www.cnmc.es/sites/default/files/6200955.pdf
CFT/DE/092/25,CLAVE LOGISTICA ARAGONESA S.L. /  E-DISTRIBUCIÓN REDES DIGITALES S.L.U.,2025-10-09,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde09225,https://www.cnmc.es/sites/default/files/6200969.pdf
CFT/DE/142/25,ENERGÍA INAGOTABLE DE  LACERTA S.L. Y OTRAS TRES EMPRESAS / REE  -NUDO RUBI 220 KV-,2025-10-09,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde14225,https://www.cnmc.es/sites/default/files/6215211.pdf
CFT/DE/054/25,RP ENERGIA CUATRO S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.,2025-10-23,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde05425,https://www.cnmc.es/sites/default/files/6215216.pdf
CFT/DE/066/25,CUBICO DEVCO 4 S.L. / REE  -ESCUCHA 220 KV-,2025-10-23,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde06625,https://www.cnmc.es/sites/default/files/6215222.pdf
CFT/DE/329/24,HIDROCANTÁBRICO DISTRIBUCIÓN ELÉCTRICA S.A.U. / REE  - SE CARRIÓ 220-132 KV-,2025-10-23,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde32924,https://www.cnmc.es/sites/default/files/6218698.pdf
CFT/DE/094/25,ENERGÍA SOLAR DISTRIBUIDA S.L. / REE  -SET CONSO 220 KV-,2025-10-23,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,ESTIMADO,ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde09425,https://www.cnmc.es/sites/default/files/6218715.pdf
CFT/DE/077/25,JINKO GREENFIELD SPAIN 9 S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -DC BILBAO-,2025-10-23,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde07725,https://www.cnmc.es/sites/default/files/6218721.pdf
CFT/DE/078/25,JINKO GREENFIELD SPAIN 9 S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -DC LEIOA-,2025-10-23,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde07825,https://www.cnmc.es/sites/default/files/6218741.pdf
CFT/DE/129/25,SOLAR BS 029 S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -ST  CANTABRI T1-,2025-10-16,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Secretario del Consejo por delegación,NO_CLASIFICADO,,https://www.cnmc.es/expedientes/cftde12925,https://www.cnmc.es/sites/default/files/6235427.pdf
CFT/DE/103/25,CAPWATT SOLAR ESP 16 S.L. / REE  -BESS  PIEROLA-,2025-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde10325,https://www.cnmc.es/sites/default/files/6247937.pdf
CFT/DE/081/25,SOLARIA PROMOCIÓN Y DESARROLLO FOTOVOLTAICO S.L.U. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.    -ALCOCERO 45KV -,2025-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde08125,https://www.cnmc.es/sites/default/files/6247939.pdf
CFT/DE/002/25,PELAYO ENERGÍAS RENOVABLES S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U. -FV CISTÉRNIGA Y LAS FUENTES-,2025-10-23,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde00225,https://www.cnmc.es/sites/default/files/6247950.pdf
CFT/DE/184/25,ENERGÍA INAGOTABLE DE TELEMACO S.L. Y OTRAS DIECISIETE EMPRESAS / REE  -NUDO GATICA 400 KV-,2025-10-23,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde18425,https://www.cnmc.es/sites/default/files/6247959.pdf
CFT/DE/189/25,RENOVALIA ALORA S.L. Y RENOVALIA LOS NOGALES S.L. / E-DISTRIBUCIÓN REDES DIGITALES S.L.U.  -PSFV GIBRALGALIA I Y GIBRALGALIA II-,2025-10-23,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima,https://www.cnmc.es/expedientes/cftde18925,https://www.cnmc.es/sites/default/files/6247962.pdf
CFT/DE/336/24,SISTEMAS ENERGÉTICOS BOREAS S.L.U. / REE  -VALLEJERA 220 KV-,2025-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde33624,https://www.cnmc.es/sites/default/files/6247964.pdf
CFT/DE/070/25,RP ENERGIA SIETE S.L. / REE  -ISF EL PAN SOLAR-,2025-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde07025,https://www.cnmc.es/sites/default/files/6247977.pdf
CFT/DE/095/25,SOMLLUM ENERGIA S.L. Y EQTEC 6 / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -ST VILLARREAL SUR T1-,2025-11-06,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde09525,https://www.cnmc.es/sites/default/files/6251332.pdf
CFT/DE/182/25,VALDEMARINA 2006 S.A. / REE  -ST LA LORA 400 KV-,2025-11-06,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde18225,https://www.cnmc.es/sites/default/files/6252388.pdf
CFT/DE/254/23,GINGER POWER S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -GINGER DAGANZO 3-,2024-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estimado,https://www.cnmc.es/expedientes/cftde25423,https://www.cnmc.es/sites/default/files/5618351.pdf
CFT/DE/278/24,GREENING BIOMETHANE I S.L. / REDEXIS S.A.  -BIOMETANO-,2024-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde27824,https://www.cnmc.es/sites/default/files/5618361.pdf
CFT/DE/139/24,PUENTENGASA SAN ROQUE I S.L. / REE  -PE EDREIRA I-,2024-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde13924,https://www.cnmc.es/sites/default/files/5618364.pdf
CFT/DE/080/24,SUN HIVE 79 S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -SE SILLA 66 KV-,2024-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde08024,https://www.cnmc.es/sites/default/files/5618379.pdf
CFT/DE/163/24,EWD FV III S.L. / E-DISTRIBUCIÓN REDES DIGITALES S.L.U.  -SET LASPUÑA 10 KV-,2024-11-15,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde16324,https://www.cnmc.es/sites/default/files/5629586.pdf
CFT/DE/112/24,ENEL GREEN POWER ESPAÑA S.L.U. / COMUNIDAD DE BIENES SE CAMPANARIO RENOVABLES,2024-11-15,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estimar; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde11224,https://www.cnmc.es/sites/default/files/5629696.pdf
CFT/DE/159/24,SUN HIVE 40 S.L. Y SUN HIVE 81 S.L./ I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -ALBORAYA II Y III HIVE-,2024-11-20,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde15924,https://www.cnmc.es/sites/default/files/5648976.pdf
CFT/DE/076/24,EWD FV IV S.L. / UFD  -SET MEIRAMA 20-,2024-11-20,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde07624,https://www.cnmc.es/sites/default/files/5648980.pdf
CFT/DE/201/24,DESARROLLOS FOTOVOLTAICOS IBÉRICOS 33 S.L. Y  DESARROLLOS FOTOVOLTAICOS IBÉRICOS 36 S.L./ REE  -SET EL PALMERAL-,2024-11-26,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Secretario del Consejo por delegación,NO_CLASIFICADO,,https://www.cnmc.es/expedientes/cftde20124,https://www.cnmc.es/sites/default/files/5649096.pdf
CFT/DE/301/24,RENOVABLES ROTONDA S.L. / REE   -ST BENEJAMA 220 KV-,2024-11-28,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde30124,https://www.cnmc.es/sites/default/files/5680203.pdf
CFT/DE/306/24,PROYECTO FOTOVOLTAICO AICRUM-1 S.L. / REE  -PSF MARBRUMAU-,2024-11-28,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimado; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde30624,https://www.cnmc.es/sites/default/files/5680215.pdf
CFT/DE/308/24,ENVATIOS PROMOCIÓN XXIII S.L. / REE  -SET PINTO 220 KV-,2024-11-28,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde30824,https://www.cnmc.es/sites/default/files/5680226.pdf
CFT/DE/311/24,EDP RENOVABLES ESPAÑA S.L.U. / REE  -BENEJAMA 220 KV-,2024-11-28,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde31124,https://www.cnmc.es/sites/default/files/5680233.pdf
CFT/DE/276/24,FILABRES ENERGY S.L.U. GREEN CAPITAL DEVELOPMENT 159 Y 93 S.L./ REE  -PE FILABRES-,2024-11-28,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde27624,https://www.cnmc.es/sites/default/files/5680240.pdf
CFT/DE/272/24,MITRA BETA S.L.U / REE  - GUADARRAMA II Y III-,2024-11-28,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde27224,https://www.cnmc.es/sites/default/files/5680244.pdf
CFT/DE/271/24,MITRA GAMMA S.L.U / REE  -SAGRA I II Y III-,2024-11-28,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde27124,https://www.cnmc.es/sites/default/files/5680249.pdf
CFT/DE/074/24,ISABEL DEVELOPMENT 3 S.L. / EDISTRIBUCIÓN REDES DIGITALES  -SE M. FIGUERES 110 KV-,2024-12-03,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestima; ESTIMADO:estima; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde07424,https://www.cnmc.es/sites/default/files/5680395.pdf
CFT/DE/119/24,ENEBRO DESARROLLOS ESPAÑA S.L. / E-DISTRIBUCIÓN REDES DIGITALES S.L.U.  -ELS TRABUCAIRES-,2024-12-03,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,ESTIMADO,ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde11924,https://www.cnmc.es/sites/default/files/5680402.pdf
CFT/DE/031/24,MARTITURRI S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -GAROA-,2024-12-03,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde03124,https://www.cnmc.es/sites/default/files/5680432.pdf
CFT/DE/163/25,ALFANAR ENERGÍA ESPAÑA S.L. / I-DE REDES ELECTRICAS INTELIGENTES S.A.U.  -MONTAÑA DE MUROS 50 MW-,2025-10-09,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar,https://www.cnmc.es/expedientes/cftde16325,https://www.cnmc.es/sites/default/files/6200945.pdf
CFT/DE/053/24,ERASP SPAIN S.L.U. Y ASPIRAVI INTERNATIONAL NV / I-DE REDES ELÉCTRICAS INTELIGENTES S.A.U.  -SET ITZIAR-,2024-11-07,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde05324,https://www.cnmc.es/sites/default/files/5615988.pdf
CFT/DE/211/24,PLANTA SOLAR OPDE 12 S.L.U. PLANTA SOLAR OPDE 13 S.L.U. Y PLANTA SOLAR  OPDE 14 S.L.U. / E-DISTRIBUCIÓN REDES DIGITALES S.L.U.  -CF PLANA DE LA PENA Y CF VALLOBAR-,2024-10-18,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde21124,https://www.cnmc.es/sites/default/files/5615993.pdf
CFT/DE/268/24,GREEN CAPITAL POWER S.L. /  REE  -PE CEREVIL-,2024-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde26824,https://www.cnmc.es/sites/default/files/5615997.pdf
CFT/DE/014/24,BOLUE GENERACION S.L. / I-DE REDES ELÉCTRICAS INTELIGENTES  -LEZAMA-,2024-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Resolución del Consejo,DESESTIMADO,DESESTIMADO:desestimar; ESTIMADO:estimado; ARCHIVADO:archivo,https://www.cnmc.es/expedientes/cftde01424,https://www.cnmc.es/sites/default/files/5615999.pdf
CFT/DE/277/24,WEDGE DIRECTORSHIP S.L.U.  / ENERGÍAS RENOVABLES DE ORMONDE 34 S.L. Y OTRAS  -ST ZAMORA 220 KV-,2024-10-31,Conflictos de acceso - Energía,Conflictos,Energía,,Acuerdo del Consejo,ESTIMADO,ESTIMADO:estima,https://www.cnmc.es/expedientes/cftde27724,https://www.cnmc.es/sites/default/files/5616003.pdf
